"x" "y"
"93" 3.51711365239828 4.51289348618621
"94" 1.92590634548405 4.87878065455692
"95" 4.60026509456065 6.68731416924067
"96" 8.94143811404014 6.91148786110214
"97" 2.5297838102583 4.04024945787571
"98" 3.1430155052987 5.47712623926318
"99" 5.28787563149062 6.3517553633712
"100" 4.10756789555679 5.76263393375358
"101" 3.72950618589468 6.21900817151452
"102" 1.77705039791623 3.25807764736116
"103" 4.43981526082658 5.16822506206555
"104" 6.75294669020541 5.94219882974247
"105" 3.31797453520469 6.27731127910714
"106" 11.4926603863162 6.37633269359333
"107" 2.73981676492223 6.26197361950788
"108" 2.80636174874723 4.46671966667177
"109" 5.76087637683585 6.01109917402459
"110" 2.43547769306259 3.37506183231668
"111" 3.55918020508044 3.19707926283793
"112" 2.87894063817 3.90746367752085
"113" 9.27361200692796 6.81284721262814
"114" 4.38725239548107 4.07031876600686
"115" 1.8072403388126 4.04802340518397
"116" 2.9256717954688 4.46364027484815
"117" 6.64012496382303 6.34886824220712
"118" 4.02722938105966 5.7724199597672
"119" 8.37404595091789 5.45818568669401
"120" 7.94143203720104 5.6111784676505
"121" 7.41612403671445 5.06254002269766
"122" 1.89436602802539 2.41024647949979
"123" 2.63645311701101 3.94888415599472
"124" 2.23853328389228 5.33389400659673
"125" 2.29316958563563 4.69974108674696
"126" 1.70285802674052 3.55190300462708
"127" 3.09125638202891 3.34182275849815
"128" 9.51978639168183 7.03547232234959
"129" 6.13327426454514 7.13821886665614
"130" 2.6663909657925 4.32038593014147
"131" 4.50507536140667 6.17067548523405
"132" 2.92058340901362 6.61439780777058
"133" 3.14960717515304 5.23784382514406
"134" 5.52154969991193 5.47222712199831
"135" 9.68740501670943 6.2125856260523
"136" 5.33657603009988 6.25429443887943
"137" 6.62350110519535 6.71062188189661
"138" 4.23047366767953 6.2233513290539
"139" 3.35118906054766 4.48813078031436
"140" 2.16256608980038 3.88738628487412
"141" 4.22458220455508 6.1822294175997
"142" 1.11081701231868 2.53742027050787
"143" 2.28163559962705 4.44957349598406
"144" 3.17531283232685 6.45864592595868
"145" 3.48815559289893 4.68200567452441
"146" 5.81889227896673 4.57707809917356
"147" 3.76809754259951 4.4994853537798
"148" 2.65203093959292 3.82285669349292
"149" 2.14402274455911 2.8579960568268
"150" 6.32276827046012 6.31415784728005
"151" 2.07352638381579 4.27130387788984
"152" 1.44617468512098 3.21413636352185
"153" 1.63012133774805 3.4688959460339
"154" 2.06658095328358 4.01545611425522
"155" 2.22115246642207 4.48611656334347
"156" 6.29314336402728 5.60280176313101
"157" 4.46338950375818 6.01789674957707
"158" 2.11537145380624 4.57395980523493
"159" 4.83329355042796 6.21072377337275
"160" 6.62465097897731 5.88539261003957
"161" 2.50214049464858 4.31615698741728
"162" 3.56276619054967 4.67260998195164
"163" 7.36457273177735 6.99795545010839
"164" 3.23883050481149 4.57449808262149
"165" 1.82513454626108 2.83518018684307
"166" 3.86064952146363 6.12861461607544
"167" 1.87005570451121 4.5437545832881
"168" 5.37424424857214 6.03198522074982
"169" 6.65669430273597 5.82194280527161
"170" 2.26624514596691 3.67434748124779
"171" 1.53872396720109 3.32387046721474
"172" 2.43738665815774 5.55998232899266
"173" 4.66565214609439 6.51501498407607
"174" 1.55193751105355 3.53683838225123
"175" 4.05392874973811 5.09754467451572
"176" 2.03819595048894 3.33681115575794
"177" 2.6846678862186 3.13267202536314
"178" 3.5260825371787 5.44481425899102
"179" 1.54719773367525 3.60306760955702
"180" 10.710860789221 6.88002319295138
"181" 7.28006965436013 6.78738519332892
"182" 1.60216732829592 2.94465092411362
"183" 4.35950728194364 4.69654220223812
"184" 4.26284553490741 3.68951269496167
"185" 3.96095246064955 6.272491112701
"186" 4.01326694087272 5.9871934036235
"187" 3.46439796555182 5.45673633542067
"188" 6.86943115068048 6.10763937594695
"189" 2.09590321829887 4.44289601725325
"190" 9.68241517134731 6.40869237515351
"191" 1.79171689065652 3.58808257136084
"192" 3.93091693302503 5.18270642054713
"193" 1.34323152794485 3.19250249905463
"194" 2.18626924750142 3.40386010473464
"195" 3.88134877183999 6.32567900858992
"196" 4.75545295876762 5.37079365610941
"197" 3.15657719565051 5.0596810610845
"198" 2.65719839965004 5.51490290455176
"199" 2.74477774045901 5.09741133823029
"200" 4.65227398214703 6.36359426508946
"201" 1.73138076981313 3.70170754908967
"202" 1.95454350400344 4.06402294051993
"203" 4.50394878073717 4.59618332088009
"204" 3.6777047615625 4.64075583665757
"205" 2.35526060822581 4.02838543389085
"206" 3.74642292272319 5.62810793151933
"207" 10.7563032797505 7.14694455015365
"208" 11.6601822021817 6.57308206343547
"209" 4.4935875318915 6.02045308339967
"210" 6.13586910720544 6.3819149945272
"211" 5.18520045049177 6.12008084073471
"212" 3.89170801246369 5.33764583516216
"213" 1.97550722672423 4.91986724811577
"214" 3.07619077967301 4.806075456114
"215" 4.60762491037485 5.45807584308541
"216" 3.21142500987047 5.9987581528891
"217" 10.0728845027678 5.70971615585194
"218" 4.6582146641051 5.71355468348102
"219" 3.08743069080583 5.11751754600883
"220" 1.61722148876674 4.9409507217207
"221" 5.66701375471592 5.30220972123059
"222" 1.72887458402018 3.99839533230353
"223" 2.89876661636286 6.07332139855523
"224" 3.18116197957706 4.70666439395711
"225" 2.14154196946197 4.13610846920849
"226" 3.99276499732884 6.31630838366286
"227" 6.21960811816471 5.65517893837192
"228" 2.01164595235709 3.66551931528056
"229" 3.34783992555963 5.00521155735124
"230" 6.27472693095062 5.69632549529125
"231" 1.81047962410742 4.42942392291898
"232" 2.59861490280382 4.27306948592323
"233" 1.90794519598573 3.88834904714286
"234" 2.27461174864764 5.62709799153229
"235" 3.90219704043859 5.29572804527816
"236" 4.5423418429938 5.3279619738071
"237" 1.37480893293666 3.60164398395661
"238" 3.28705369488625 4.95781534643297
"239" 2.73399080761513 5.53657362073068
"240" 2.79650362879028 5.02130134728512
"241" 3.14048466221084 4.68407409196194
"242" 2.2470473502706 4.61862557528134
"243" 3.17485487820756 4.01567374515237
"244" 1.70827299670995 4.1036145415866
"245" 2.02746835229648 5.89179428097288
"246" 3.89941080294347 5.04418931744038
"247" 4.83923990700885 3.99646862161069
"248" 2.05720303534795 2.01050083654875
"249" 1.9046929458991 4.72048996976513
"250" 6.16169278174169 4.1885261894088
"251" 6.98518412422874 4.66704266603395
"252" 1.612717664508 3.04464710276088
"253" 2.18518641962621 4.87104258045312
"254" 2.37540688476254 6.99624243956113
"255" 1.84503250873807 4.10935150779669
"256" 2.70454902751053 5.49663479021773
"257" 1.7246975461395 4.84096667121337
"258" 2.65051481473228 5.35488389150916
"259" 5.70898530362303 6.16726021629248
"260" 1.96530693446474 4.52503395032115
"261" 5.79421764632729 6.84309477321602
"262" 2.05592491915961 5.27366478837539
"263" 1.71759394234108 4.95970395854029
"264" 2.31524991862894 5.43244257530692
"265" 6.57069208352178 6.5291956161955
"266" 3.19417882536883 5.11960895270838
"267" 2.52097025113621 3.42538033137822
"268" 2.66571571746685 4.76761024908994
"269" 6.53527373643019 5.88186495748415
"270" 4.70437939883964 4.84898859408694
"271" 4.36823557308118 6.18784699772221
"272" 2.89398828137648 6.83044105000338
"273" 3.12160380685872 5.80748788408895
"274" 2.03154834017091 3.40962104420676
"275" 2.43770225287318 5.26945150650211
"276" 2.06533248178031 4.67961540674521
"277" 7.3454532935884 6.33638435233475
"278" 3.84664012033163 5.3936270565582
"279" 6.58751141896161 7.59867108174759
"280" 4.85737991660151 6.40287255621893
"281" 2.68416215158375 4.18420569291018
"282" 2.67677553108174 4.63156589948754
"283" 2.50227596008554 5.38065572637247
"284" 1.8523900882847 3.7743416188547
"285" 1.61987253128091 3.13670488558806
"286" 3.09820932205444 4.19168220847976
"287" 4.02513976616431 5.9005553593809
"288" 3.21369394562647 4.80884434983029
"289" 4.85184758090727 5.18485389417646
"290" 3.44299391494864 4.60089433752652
"291" 5.80066389038908 6.43524905896751
"292" 2.2822796660877 5.38391070890697
"293" 2.79248914793755 4.64160237867302
"294" 4.01472462799835 6.21659717885498
"295" 5.63685784393378 6.01007599368495
"296" 1.64803099202746 2.98713611659926
"297" 0.922294160683274 3.81597099829847
"298" 8.35904096635251 6.51433478525423
"299" 5.07525102099433 4.24986194588677
"300" 3.01576190110608 4.95583281921631
"301" 3.04309192120496 3.77888317086801
"302" 3.8907765193373 5.02812524032133
"303" 5.04794760828889 5.09828815777314
"304" 2.85624078811191 3.00391617638297
"305" 7.88969287641879 5.83652408397444
"306" 5.5760665571709 5.2782947040487
"307" 3.09397001456073 5.8899188992709
"308" 4.75146451898392 7.04450260103522
"309" 2.42284461674223 3.47509977904067
"310" 4.45455736713084 5.38877957918191
"311" 2.6613198410815 4.3208120292733
"312" 2.72579053548767 3.44371430851634
"313" 1.34209199590263 3.74593729569561
"314" 1.17827701802211 3.23858091156357
"315" 2.15854916541135 3.29978640490566
"316" 8.10344126613644 5.24372781541003
"317" 3.21796492961885 5.75718543160576
"318" 6.80182834094621 6.96053015726697
"319" 1.85011144392653 3.97387266195274
"320" 2.46139007892136 5.2915001946276
"321" 1.55746252200926 3.77218162789541
"322" 4.88557492369607 4.10564854170234
"323" 2.7976586207023 5.31575678320096
"324" 3.77874328641348 5.32721746254071
"325" 1.60129444827132 3.17494271168977
"326" 6.14021272408123 5.59583275239087
"327" 3.47401554781259 5.14744025773456
"328" 4.29256088578799 4.70383459037663
"329" 1.81189434479936 3.21439542682159
"330" 4.44906954234498 6.99785000270902
"331" 1.75901176902367 2.22668409163877
"332" 1.94826778786406 4.49318684639486
"333" 2.49793535646777 4.03792810007799
"334" 1.56229773358697 3.38678234413803
"335" 9.1876653353126 7.39378243356906
"336" 3.73633924725644 5.20326867648185
"337" 3.76529367989577 4.81958439841181
"338" 1.82794983398749 5.18461117938303
"339" 2.81729943393745 5.79408568772062
"340" 2.02711872605858 3.84998364244077
"341" 4.4238238786435 6.19997828802315
"342" 1.9665046139525 5.72927308603831
"343" 2.12378159694966 4.38492308429471
"344" 3.11942131120201 6.32838692765452
"345" 3.88595015138883 5.86369942952072
"346" 2.08273977491188 3.38693222552858
"347" 3.19160688510003 5.82841191975454
"348" 6.39714504704737 7.39393378226608
"349" 3.94032645392502 4.93495607087579
"350" 2.60541905521828 4.34944374078824
"351" 4.44745896480733 5.25580605112145
"352" 1.24969397031515 3.07960876342553
"353" 6.42260232111477 6.64842597071344
"354" 1.85570238387614 4.38023774808762
"355" 4.85482879447601 6.01790667766968
"356" 5.05461421253218 5.73130621101117
"357" 1.94988914756867 4.05878093130752
"358" 4.73846843863551 6.66543338631163
"359" 2.65248391517078 4.41558870687457
"360" 8.80589167520075 6.40220009179106
"361" 1.85205306643261 3.49500830127525
"362" 2.17332137836871 4.47600342947469
"363" 4.75913269540143 5.06962318166422
"364" 3.47798240106399 4.3913656388918
"365" 1.89443241401655 5.38051562872546
"366" 3.52335096119932 5.39826526874403
"367" 4.02412126849148 5.70788554887636
"368" 3.64840300132362 5.09977561387074
"369" 4.06481124750368 4.53928280646548
"370" 6.02510405989035 5.22327065003499
"371" 5.60349871878426 4.73553073916418
"372" 2.0873648160847 2.94464386196926
"373" 1.97607384620835 4.87447294950154
"374" 3.44161562922747 4.65418804183084
"375" 1.32493192556517 3.81670257817705
"376" 2.10637513874066 4.03606115174176
"377" 1.95594806416219 3.98122276339326
"378" 5.03131230417547 6.18847107393576
"379" 2.61100949545552 5.26693617307319
"380" 5.78532725017983 6.56854864748026
"381" 1.78359974684804 1.71776154423239
"382" 2.4316844671491 4.49232651670691
"383" 5.15336268422454 4.99550682301205
"384" 3.30387032493163 4.84270078436112
"385" 1.79306961461154 3.56007815637251
"386" 3.85398029954966 5.55982501958829
"387" 4.77219491732147 5.13517468449359
"388" 3.38781331444732 3.71340210049705
"389" 5.18347057972321 5.53685697876001
"390" 2.79177633004553 3.82867690862635
"391" 2.15208787664516 3.95013365493841
"392" 5.89922151336369 6.60001227191929
"393" 4.93866125420801 5.47587388595416
"394" 2.07163960349145 4.80983102863647
"395" 2.00087169065182 5.67078003386467
"396" 4.12993989275267 5.86873790949861
"397" 5.48092549442322 5.70775458171438
"398" 5.3593921712928 5.74026083632531
"399" 1.53628383165324 2.89465739784662
"400" 2.86764636556455 4.93060458072904
"401" 2.02407991526458 4.36489804790225
"402" 3.25868627750622 4.64829910822798
"403" 3.04993684880651 4.9085509411085
"404" 4.68580830015493 5.94688241346798
"405" 1.81792943484624 3.50507924987758
"406" 1.62718134072976 3.34279904120632
"407" 4.94789116247933 6.88786337267975
"408" 2.51796554454812 6.06541225682104
"409" 2.65448666219537 4.82153051315402
"410" 6.72405294592827 7.30879590106839
"411" 1.90906424873044 2.85760771325847
"412" 1.91234255639405 4.59249902762287
"413" 2.5529582925546 4.97011179397782
"414" 1.71425590156386 2.26130123170346
"415" 2.67591566335603 4.51929763008307
"416" 5.53482220005368 6.41604996827816
"417" 2.22454890043524 4.75765524399156
"418" 2.23801294492491 5.68353687950253
"419" 2.70584136653761 3.55282937914892
"420" 2.25940261143078 4.01925183705718
"421" 5.43651113468342 5.65587180277465
"422" 3.57396669156185 5.2618581682092
"423" 7.10719848676479 6.02464561266553
"424" 2.02544667063883 4.38052478273857
"425" 2.18481128651951 4.26304583174113
"426" 1.19471199575983 3.0870791352903
"427" 2.5103577029102 4.43925467601268
"428" 1.57391308255539 5.21491292431966
"429" 6.90800758849107 5.43487647779723
"430" 8.28616760676266 5.74285546984414
"431" 1.71136678416008 4.20759215008018
"432" 1.3961474711865 1.37809857625595
"433" 4.40522323750211 5.49606109692722
"434" 5.80349537213304 6.7970868564052
"435" 5.03347159655025 7.12646167413068
"436" 3.88943955562813 5.657132390252
"437" 1.6344271027988 1.33314895057512
"438" 2.06854030957781 3.02841226032371
"439" 5.74045524605737 6.19936441968565
"440" 1.55096954402181 1.36515883818685
"441" 1.65463279707591 3.75084060905612
"442" 4.08737211610277 6.1362468388992
"443" 4.7204146743551 5.5913404759128
"444" 1.26727868257051 2.61241306605432
"445" 2.43800396551593 4.88840792716226
"446" 1.91273812958316 3.764948499936
"447" 2.81347114745101 5.13823936012256
"448" 1.92613961976023 4.12316975108892
"449" 6.63954876591293 5.37407152414262
"450" 3.29032215832447 4.9433094323966
"451" 2.23675453708106 5.54350305027108
"452" 4.60221643507668 6.10834278592802
"453" 2.23207641192815 3.97125891791078
"454" 2.94742034403714 4.88746711565351
"455" 2.43417407894526 5.21167570257694
"456" 1.7577662087921 3.99990041584686
"457" 11.3168170392109 7.34827698964035
"458" 2.55426752569737 5.89928552904095
"459" 5.14210429554237 5.65259653838681
"460" 1.04037651116744 1.44177300347579
"461" 3.26277299659663 5.28124364480979
"462" 4.64710848058543 6.18519113193622
"463" 3.00994556545797 5.87385151158902
"464" 1.86760476904615 4.43137415923342
"465" 1.29899934305581 4.03765142197011
"466" 2.39151235139495 5.76660885202589
"467" 1.7987886515975 4.69470936797505
"468" 3.60474914461466 4.2227669094538
"469" 1.65239231804027 3.75413799220855
"470" 2.54519089404485 5.57180972831158
"471" 2.17359407043186 4.22510599444595
"472" 2.8811959965059 4.36778089892982
"473" 2.1588269712067 3.07426273523736
"474" 3.93110494075682 6.44577390172103
"475" 2.96302916690146 4.12970382946772
"476" 5.25334209939781 5.94765893894079
"477" 2.36151374444885 5.12686407532681
"478" 1.55713991677961 3.62831078571312
"479" 3.61197185967581 5.88977740140531
"480" 1.82928421436687 2.86820124924123
"481" 5.16618276887075 5.00951871155333
"482" 2.07221209671576 4.25486519836219
"483" 2.91997361965576 4.68015493061888
"484" 3.23570851646973 4.93676407705908
"485" 2.7274562480819 4.84911467422656
"486" 2.014845321237 3.30066444869101
"487" 2.64298735239206 3.19548361270237
"488" 2.49081701267158 3.82327395945025
"489" 3.66038349113384 4.03088026115424
"490" 2.88103973996691 6.4179827509764
"491" 8.10541985460995 5.29271932588974
"492" 2.28852955361167 3.66272502620971
"493" 2.97386555832841 4.18338905599474
"494" 3.38297952714502 5.97543456369992
"495" 5.06596301061978 6.53103335522048
"496" 4.10683163122148 6.27127220911115
"497" 2.07800755301761 5.02699608828861
"498" 3.10259689261973 4.69235677251418
"499" 8.57931125536932 6.66858220826573
"500" 2.59796792999856 4.63837536396863
"501" 4.99550510178472 5.27892468420481
"502" 2.15189138275724 4.37900377004124
"503" 4.05030379771964 6.19892124775012
"504" 3.03952873000708 4.34982854680146
"505" 3.74481853811499 5.39878535930472
"506" 3.49781795943271 5.68541260837206
"507" 5.02592179586195 6.2116041924359
"508" 1.57882227748482 4.14876922833527
"509" 3.60835761574161 5.98431652157847
"510" 2.77175292877981 3.90934808648601
"511" 4.63033287692043 6.30536012826403
"512" 2.09811313319533 4.5037344190112
"513" 1.794470796254 4.29573755240155
"514" 3.19136136157795 4.14436107065125
"515" 3.86950808819566 5.22227041269168
"516" 2.47752413762121 2.51091956935306
"517" 5.55453487818758 6.29917333164579
"518" 2.53049394754421 3.94613097273092
"519" 2.61445018424169 5.06856431790101
"520" 3.69229741981578 4.72968647197984
"521" 4.70446372048761 4.70933917335582
"522" 3.54463595724021 5.66951608402276
"523" 2.04288049570794 5.11587241529733
"524" 2.10026017619184 2.72136571052457
"525" 3.03389173468494 4.99007762197625
"526" 3.72053754259872 5.08160745841956
"527" 3.20673681738371 4.13044825601939
"528" 3.61074331662892 5.13447396204515
"529" 4.22302417616754 4.40426974664201
"530" 4.63049413505357 5.34892350305985
"531" 2.97440313361723 5.11142973773306
"532" 3.83982531477614 4.90176421615384
"533" 3.44026958920561 4.30220962072088
"534" 2.44638262834428 5.84782242258266
"535" 2.09490009260071 3.33035597266924
"536" 3.48378682150492 4.51740055840521
"537" 3.53983495621958 6.17426030479778
"538" 5.39296901479739 6.00118002020235
"539" 2.43132081417061 5.35318974941892
"540" 4.07900588356804 5.61064255189112
"541" 3.26945384059205 4.49368160232411
"542" 6.54559273920516 5.34115170409524
"543" 3.3086156525264 4.41710334422353
"544" 4.39266978448855 5.10142000692632
"545" 3.64990407266505 5.39775985258446
"546" 3.78907041802426 4.67672613284649
"547" 1.49418408948571 3.07284506707777
"548" 11.1779215348275 7.14841216706412
"549" 1.26404391924534 2.17972787973768
"550" 2.39827743450228 5.64426606122967
"551" 2.02611079943068 2.17483410627745
"552" 1.60667175263469 2.93885246504701
"553" 1.22770267883249 4.21456190706236
"554" 4.61207814926137 5.28224846990567
"555" 1.33237158804477 2.97911785689858
"556" 4.59391160475786 5.14224949463343
"557" 3.44745538299525 5.24956244315342
"558" 3.74143814131657 5.81485895273354
"559" 4.47463430425975 5.83546159791635
"560" 2.70430323185955 4.77400667470553
"561" 3.71161063878971 4.94824169293692
"562" 1.76157841218319 4.26689244568252
"563" 3.84623950255661 6.35980658732486
"564" 2.39470112839548 4.24851121411263
"565" 2.56053668329322 6.4097936532662
"566" 3.17952886197124 4.45791597709187
"567" 4.92734658875221 5.82340993458961
"568" 2.54274329142194 4.97579873975343
"569" 1.40692299984635 1.88622569725009
"570" 1.90788308710628 4.56560195984765
"571" 4.32593092644877 5.75279303923661
"572" 6.71663683980494 6.77783207533144
"573" 2.35341246501885 4.70383728602172
"574" 11.1962417019386 7.10556930398963
"575" 5.42797630817506 5.05092799084112
"576" 3.54149841490227 4.90952447629738
"577" 3.50682454309942 3.13947955340547
"578" 2.8649990913814 4.75426228968929
"579" 8.25292074205734 6.12290520173055
"580" 1.88447463235659 4.1341906650157
"581" 5.95947588978494 4.21542555661038
"582" 3.84389434910299 4.79427763234869
"583" 2.25120661474626 4.52790510262378
"584" 3.79884906211316 4.64824789363166
"585" 1.86759731190455 2.22251942284363
"586" 2.81734075619435 4.48054678532011
"587" 5.79145223568137 7.46624410319509
"588" 2.90207181829627 5.76067183623007
"589" 3.54214373941464 4.84436566321999
"590" 1.22281062437659 1.89705334546866
"591" 3.49742843690946 4.35616389703593
"592" 2.3603258348504 4.97547480374728
"593" 2.58665406550164 5.46627556302321
"594" 4.67313748792615 7.68302359059989
"595" 3.3167570921341 5.8567099005664
"596" 6.07176793267657 6.39311642257573
"597" 2.22548525339339 4.79309837227296
"598" 5.86897139124473 5.05151438541449
"599" 1.61205822693086 2.24423360102015
"600" 8.00321754085459 6.36489546331874
"601" 5.40378521033699 7.27300409030922
"602" 3.69213702408882 4.70647793088903
"603" 2.43442682843055 3.62904969182233
"604" 2.2106133386838 2.9530679345364
"605" 1.4888384564427 3.90629062682143
"606" 2.95391082730061 4.93156052128355
"607" 3.44090181723775 5.56776970188016
"608" 4.74882087268855 6.29174936170275
"609" 2.26146554398734 3.87903092750336
"610" 3.90609007992029 4.52896764966781
"611" 3.48388967018772 5.65537016631208
"612" 1.97871916815995 4.41348575814402
"613" 1.44360025150352 3.90408595560047
"614" 6.67037253562115 5.26697262582831
"615" 3.25336228828288 3.42544425061874
"616" 2.58478859829303 3.97036270109112
"617" 2.79881866012101 3.80157296178121
"618" 3.25778644237384 6.15435642521703
"619" 3.02853035149992 5.63781031400086
"620" 2.02989679040399 4.70279578047147
"621" 2.53833517951361 4.17772536297869
"622" 1.70958452637845 4.23195053563998
"623" 5.74582373207246 6.61346906974015
"624" 6.75509879626802 6.95243975135178
"625" 2.42612942147473 5.25674235230826
"626" 3.21057571944067 4.60919284793404
"627" 4.20695005713045 4.93555019576202
"628" 2.87930873687741 4.75469225046441
"629" 4.72465468235564 5.51237906782863
"630" 5.17041671632657 6.10998908511374
"631" 4.36158861677015 5.87783732741268
"632" 1.77288976836165 3.13235707861518
"633" 7.44544769482283 7.008590688204
"634" 2.40936456185561 5.28340070495503
"635" 1.8052853181835 4.04103532263991
"636" 3.56148984680879 6.01104605200238
"637" 2.1519842051381 3.09222269197601
"638" 3.91655818791859 6.80864416550475
"639" 1.90769103248092 4.59526917046576
"640" 2.78196368498991 4.6302566742758
"641" 3.2988364371089 3.84433298315378
"642" 3.35307476424907 4.75889451589642
"643" 1.59044832585284 3.4470746231456
"644" 2.19246856519162 3.97575767335109
"645" 1.64751087498543 4.56358163074095
"646" 5.56907288872356 6.06298269977273
"647" 10.1271561978763 7.49606579907586
"648" 3.53577793853368 5.0749233351896
"649" 2.52628730426479 5.79460386712488
"650" 8.66078869814461 6.91656187306949
"651" 5.17044614175847 6.57681989274923
"652" 2.83770307720732 4.81210483732869
"653" 4.33218458930521 5.8581897328391
"654" 3.56354881036648 5.55220333963542
"655" 5.1259582738802 6.53456030158681
"656" 2.34020477723619 5.61308202725608
"657" 2.37967212283525 4.10983271455597
"658" 2.10884725104577 4.74116085305297
"659" 1.96760721515693 3.14269171472995
"660" 1.8964403363568 3.93116942037833
"661" 2.01610702240228 4.12845752541842
"662" 6.61650540126604 6.49067724506694
"663" 4.98685869089808 6.01849855702051
"664" 2.49554938586403 5.27164576716486
"665" 1.81736356047393 4.45151339537147
"666" 4.30882667592308 6.74484882731078
"667" 1.92269705226986 3.62021489242757
"668" 2.85707835061096 5.10513279786089
"669" 2.42478701585854 4.04971883837361
"670" 5.8736103735517 5.36954605017725
"671" 1.70454033882876 4.77188667165982
"672" 2.04590075660834 3.62003719348923
"673" 2.75755764438064 4.29918954952639
"674" 2.7938249431037 5.85642366659346
"675" 2.28473318293592 4.14210974646852
"676" 3.3332123532247 5.87142730531745
"677" 2.9723976432588 5.24282982270834
"678" 6.65552678885122 6.50538441366345
"679" 1.70489681391579 2.71212964059042
"680" 2.13426465354091 4.09045038783056
"681" 3.13786727672387 4.50958710673883
"682" 3.90459868361174 5.05304539484627
"683" 5.13342595110635 6.44943530720929
"684" 2.42586667421518 4.03124424078568
"685" 2.09590236004545 3.71415619802514
"686" 8.11721487401925 6.7168995389189
"687" 9.95920791369817 7.41477321035268
"688" 3.87780862676554 4.7287430504314
"689" 3.91836858082168 5.56959514326561
"690" 2.94063415311677 5.37665103182357
"691" 3.52326416802117 3.01564653954711
"692" 2.20570609702541 4.77784254866667
"693" 4.35055765542146 5.50998340534457
"694" 8.99528746996137 5.93133576277076
"695" 2.58144810443067 4.59852608883893
"696" 2.26219806936576 5.58584588029167
"697" 2.65615284644717 5.92202639927909
"698" 2.27841735614017 4.67943576219222
"699" 4.56124660297775 5.49951738489922
